Awardee,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate,Indicator Number,Indicator Name,Category,Program
Vermont,2014,21,626562,3.3516,3.3626,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Vermont,2015,25,626042,3.9933,3.8783,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Vermont,2016,23,624594,3.6824,3.8817,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Virginia,2013,297,8260405,3.5955,3.4872,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Virginia,2014,323,8326289,3.8793,3.9037,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Virginia,2015,276,8382993,3.2924,3.2856,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Virginia,2016,343,8411808,4.0776,4.0139,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Washington,2013,269,6971406,3.8586,3.6559,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Washington,2014,288,7061530,4.0784,3.8262,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Washington,2015,261,7170351,3.64,3.452,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Washington,2016,292,7288000,4.0066,3.7297,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
West Virginia,2013,341,1854304,18.3896,19.2588,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
West Virginia,2014,363,1850326,19.6182,20.2465,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
West Virginia,2015,356,1844128,19.3045,19.7886,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
West Virginia,2016,322,1831102,17.585,18.5318,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wisconsin,2013,277,5742713,4.8235,4.7638,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wisconsin,2014,279,5757564,4.8458,4.8256,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wisconsin,2015,249,5771337,4.3144,4.3358,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wisconsin,2016,328,5778708,5.676,5.7299,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wyoming,2013,33,582658,5.6637,5.8802,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wyoming,2014,28,584153,4.7933,4.6393,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wyoming,2015,28,586107,4.7773,4.9565,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Wyoming,2016,26,585501,4.4406,4.3617,5,Drug overdose deaths involving natural and semi-synthetic opioids,Mortality,PfS
Alabama,2013,30,4833722,0.6206,0.6025,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,None
Alabama,2014,47,4849377,0.9692,0.9819,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,None
Alabama,2015,70,4858979,1.4406,1.5512,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,None
Alabama,2016,157,4863300,3.2283,3.4904,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,None
Alaska,2013,12,735132,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Alaska,2014,14,736732,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Alaska,2015,14,738432,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Alaska,2016,,741894,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arizona,2013,52,6626624,0.7847,0.8076,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arizona,2014,57,6731484,0.8468,0.8379,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arizona,2015,72,6828065,1.0545,1.0679,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arizona,2016,123,6931071,1.7746,1.8285,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arkansas,2013,31,2959373,1.0475,1.0746,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arkansas,2014,32,2966369,1.0788,1.1571,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arkansas,2015,44,2978204,1.4774,1.5488,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Arkansas,2016,38,2988248,1.2716,1.3178,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
California,2013,176,38332521,0.4591,0.4227,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
California,2014,194,38802500,0.5,0.4703,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
California,2015,229,39144818,0.585,0.5474,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
California,2016,355,39250017,0.9045,0.8974,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,DDPI
Colorado,2013,67,5268367,1.2717,1.1909,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Colorado,2014,80,5355866,1.4937,1.4734,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Colorado,2015,64,5456574,1.1729,1.1731,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Colorado,2016,72,5540545,1.2995,1.2624,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Connecticut,2013,53,3596080,1.4738,1.4041,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Connecticut,2014,94,3596677,2.6135,2.732,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Connecticut,2015,211,3590886,5.876,6.0519,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Connecticut,2016,500,3576452,13.9803,14.8169,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Delaware,2013,22,925749,2.3765,2.5125,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Delaware,2014,29,935614,3.0996,3.0394,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Delaware,2015,38,945934,4.0172,4.3093,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Delaware,2016,79,952065,8.2978,8.69,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
District of Columbia,2013,,646449,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
District of Columbia,2014,13,658893,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
District of Columbia,2015,26,672228,3.8677,3.8997,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
District of Columbia,2016,129,681170,18.938,19.1533,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Florida,2013,200,19552860,1.0229,1.0229,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Florida,2014,343,19893297,1.7242,1.7979,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Florida,2015,610,20271272,3.0092,3.1937,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Florida,2016,1566,20612439,7.5974,8.3439,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Georgia,2013,80,9992167,0.8006,0.7728,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Georgia,2014,174,10097343,1.7232,1.7347,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Georgia,2015,284,10214860,2.7803,2.8045,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Georgia,2016,277,10310371,2.6866,2.6815,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Hawaii,2013,,1404054,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Hawaii,2014,,1419561,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Hawaii,2015,13,1431603,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Hawaii,2016,,1428557,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Idaho,2013,14,1612136,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Idaho,2014,13,1634464,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Idaho,2015,16,1654930,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Idaho,2016,20,1683140,1.1883,1.3256,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Illinois,2013,87,12882135,0.6754,0.6453,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Illinois,2014,127,12880580,0.986,1.0112,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Illinois,2015,278,12859995,2.1617,2.1753,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Illinois,2016,907,12801539,7.0851,7.1742,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Indiana,2013,34,6570902,0.5174,0.4999,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Indiana,2014,83,6596855,1.2582,1.3481,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Indiana,2015,120,6619680,1.8128,1.9047,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Indiana,2016,304,6633053,4.5831,4.858,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Iowa,2013,32,3090416,1.0355,1.0482,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Iowa,2014,29,3107126,0.9333,0.956,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Iowa,2015,44,3123899,1.4085,1.5236,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Iowa,2016,58,3134693,1.8503,2.0169,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kansas,2013,37,2893957,1.2785,1.2936,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kansas,2014,39,2904021,1.343,1.3875,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kansas,2015,36,2911641,1.2364,1.2787,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kansas,2016,27,2907289,0.9287,0.9751,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kentucky,2013,76,4395295,1.7291,1.728,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kentucky,2014,179,4413457,4.0558,4.2518,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kentucky,2015,323,4425092,7.2993,7.8676,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Kentucky,2016,465,4436974,10.4801,11.4567,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Louisiana,2013,26,4625470,0.5621,0.5598,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Louisiana,2014,29,4649676,0.6237,0.6606,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Louisiana,2015,38,4670724,0.8136,0.835,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Louisiana,2016,89,4681666,1.901,2.0444,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maine,2013,23,1328302,1.7315,1.8215,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maine,2014,62,1330089,4.6613,5.2205,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maine,2015,116,1329328,8.7262,9.8648,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maine,2016,199,1331479,14.9458,17.2514,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maryland,2013,93,5928814,1.5686,1.5442,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maryland,2014,230,5976407,3.8485,3.8032,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maryland,2015,357,6006401,5.9437,5.7926,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Maryland,2016,1091,6016447,18.1336,17.78,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Massachusetts,2013,98,6692824,1.4643,1.4164,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Massachusetts,2014,453,6745408,6.7157,6.8671,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Massachusetts,2015,949,6794422,13.9673,14.4004,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Massachusetts,2016,1550,6811779,22.7547,23.4603,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Michigan,2013,86,9895622,0.8691,0.8752,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Michigan,2014,178,9909877,1.7962,1.8796,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Michigan,2015,457,9922576,4.6057,4.7838,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Michigan,2016,921,9928300,9.2765,9.8227,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Minnesota,2013,33,5420380,0.6088,0.5809,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Minnesota,2014,44,5457173,0.8063,0.8154,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Minnesota,2015,55,5489594,1.0019,1.0021,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Minnesota,2016,99,5519952,1.7935,1.8984,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Mississippi,2013,24,2991207,0.8024,0.8665,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Mississippi,2014,24,2994079,0.8016,0.8304,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Mississippi,2015,35,2992333,1.1697,1.2679,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Mississippi,2016,45,2988726,1.5057,1.5567,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Missouri,2013,97,6044171,1.6049,1.6426,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Missouri,2014,109,6063589,1.7976,1.8764,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Missouri,2015,183,6083672,3.0081,3.0999,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Missouri,2016,441,6093000,7.2378,7.7945,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Montana,2013,,1015165,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Montana,2014,14,1023579,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
Montana,2015,,1032949,,,6,Drug overdose deaths involving synthetic opioids other than methadone,Mortality,PfS
